shop,type,name,imageSrc,url,price,color
COLIN'S,pullover,Женские Свитеры Черный Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-chernj-slim-fit-cl1051087-31774,1895,Черный
COLIN'S,pullover,Женские Свитеры Зеленый Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zelenj-slim-fit-cl1051087-31777,1895,Зеленый
COLIN'S,pullover,Женские Свитеры Розовый Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-rozovj-slim-fit-cl1051087-34511,999,Розовый
COLIN'S,pullover,Женские Свитеры Зеленый Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zelenj-slim-fit-cl1051087-34513,1499,Зеленый
COLIN'S,pullover,Женские Свитеры Голубой Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-holuboj-slim-fit-cl1051087-34514,999,Голубой
COLIN'S,pullover,Женские Свитеры Голубой Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-holuboj-slim-fit-cl1051087-36642,1499,Голубой
COLIN'S,pullover,Женские Свитеры Оранжевый Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-oranzhevj-slim-fit-cl1051087-36649,1499,Оранжевый
COLIN'S,pullover,Женские Свитеры Бордовый Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-bordovj-slim-fit-cl1051087-36651,1499,Бордовый
COLIN'S,pullover,Женские Свитеры Коричневый Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-korychnevj-slim-fit-cl1051087-36767,1895,Коричневый
COLIN'S,pullover,Женские Свитеры Белый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-belj-regular-fit-cl1036479-36195,1999,Белый
COLIN'S,pullover,Женские Свитеры Розовый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-rozovj-regular-fit-cl1036479-29881,1299,Розовый
COLIN'S,pullover,Женские Свитеры Голубой Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-holuboj-regular-fit-cl1036479-34846,1999,Голубой
COLIN'S,pullover,Женские Свитеры Бледно-Желтый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-bledno-zheltj-regular-fit-cl1036479-34847,1299,Бледно-желтый
COLIN'S,pullover,Женские Свитеры Коричневый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-korychnevj-regular-fit-cl1036479-34848,1999,Бежевый
COLIN'S,pullover,Женские Свитеры Зеленый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zelenj-regular-fit-cl1036479-34849,1299,Зеленый
COLIN'S,pullover,Женские Свитеры Голубой Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-holuboj-regular-fit-cl1036479-36193,1999,Голубой
COLIN'S,pullover,Женские Свитеры Зеленый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zelenj-regular-fit-cl1036479-36194,1999,Зеленый
COLIN'S,pullover,Женские Свитеры Оранжевый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-oranzhevj-regular-fit-cl1036479-36196,1999,Оранжевый
COLIN'S,pullover,Женские Свитеры Розовый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-rozovj-regular-fit-cl1036479-36197,1999,Розовый
COLIN'S,pullover,Женские Свитеры Белый Regular Fit Cl1061035,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-belj-regular-fit-cl1061035-37385,2499,Белый
COLIN'S,pullover,Женские Свитеры Бледно-Желтый Regular Fit Cl1060693,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-bledno-zheltj-regular-fit-cl1060693-37132,2499,Бледно-желтый
COLIN'S,pullover,Женские Свитеры Голубой Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-holuboj-regular-fit-cl1036479-36193,1999,Голубой
COLIN'S,pullover,Женские Свитеры Голубой Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-holuboj-regular-fit-cl1036479-34846,1999,Голубой
COLIN'S,pullover,Женские Свитеры Желтый  Cl1060293,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zheltj-cl1060293-36672,2499,Желтый
COLIN'S,pullover,Женские Свитеры Зеленый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zelenj-regular-fit-cl1036479-36194,1999,Зеленый
COLIN'S,pullover,Женские Свитеры Зеленый Regular Fit Cl1061030,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zelenj-regular-fit-cl1061030-37082,2999,Зеленый
COLIN'S,pullover,Женские Свитеры Зеленый Regular Fit Cl1061973,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zelenj-regular-fit-cl1061973-38447,1495,Зеленый
COLIN'S,pullover,Женские Свитеры Зеленый Regular Fit Cl1062222,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zelenj-regular-fit-cl1062222-38888,1495,Зеленый
COLIN'S,pullover,Женские Свитеры Зеленый Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zelenj-slim-fit-cl1051087-34513,1499,Зеленый
COLIN'S,pullover,Женские Свитеры Зеленый Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-zelenj-slim-fit-cl1051087-31777,1895,Зеленый
COLIN'S,pullover,Женские Свитеры Коричневый  Cl1060295,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-korychnevj-cl1060295-37039,2795,Коричневый
COLIN'S,pullover,Женские Свитеры Коричневый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-korychnevj-regular-fit-cl1036479-34848,1999,Бежевый
COLIN'S,pullover,Женские Свитеры Коричневый Slim Fit Cl1051087,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-korychnevj-slim-fit-cl1051087-36767,1895,Коричневый
COLIN'S,pullover,Женские Свитеры Оранжевый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-oranzhevj-regular-fit-cl1036479-36196,1999,Оранжевый
COLIN'S,pullover,Женские Свитеры Оранжевый Regular Fit Cl1061089,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-oranzhevj-regular-fit-cl1061089-37027,2499,Оранжевый
COLIN'S,pullover,Женские Свитеры Розовый Regular Fit Cl1036479,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/138025_0.jpeg?v=1682500775,https://www.colins.ru/p/zhenskye-svyter-rozovj-regular-fit-cl1036479-29881,1299,Розовый
COLIN'S,shorts,жен. Шорты,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhen-short-41108,1890,Черный
COLIN'S,shorts,жен. Шорты,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhen-short-40882,1890,Синий
COLIN'S,shorts,Женские Шорты Зеленый Cl1063326,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-zelenj-cl1063326-39279,1790,Зеленый
COLIN'S,shorts,Женские Шорты Черный Cl1060321,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-chernj-cl1060321-36790,2499,Черный
COLIN'S,shorts,Женские Шорты Серый  Regular Fit Cl1048951,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-serj-regular-fit-cl1048951-31690,1299,Серый
COLIN'S,shorts,Женские Шорты Синий  Regular Fit Cl1049032,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-synyj-regular-fit-cl1049032-31681,1299,Синий
COLIN'S,shorts,Женские Шорты Желтый  Regular Fit Cl1049215,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-zheltj-regular-fit-cl1049215-31737,699,Желтый
COLIN'S,shorts,Женские Шорты Голубой  Regular Fit Cl1043386,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-holuboj-regular-fit-cl1043386-28897,1299,Голубой
COLIN'S,shorts,Женские Шорты Синий  Regular Fit Cl1049209,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-synyj-regular-fit-cl1049209-31678,699,Синий
COLIN'S,shorts,Женские Шорты Бежевый  Regular Fit Cl1054229,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-bezhevj-regular-fit-cl1054229-34017,1499,Бежевый
COLIN'S,shorts,Женские Шорты Бежевый Cl1058778,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-bezhevj-cl1058778-36208,1499,Бежевый
COLIN'S,shorts,Женские Шорты Белый  Regular Fit Cl1054114,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-belj-regular-fit-cl1054114-33968,1499,Белый
COLIN'S,shorts,Женские Шорты Белый Cl1058784,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-belj-cl1058784-36119,1499,Белый
COLIN'S,shorts,Женские Шорты Голубой  Regular Fit Cl1054462,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-holuboj-regular-fit-cl1054462-34023,999,Голубой
COLIN'S,shorts,Женские Шорты Голубой Cl1058786,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-holuboj-cl1058786-36224,1499,Голубой
COLIN'S,shorts,Женские Шорты Деним  Regular Fit Cl1049708,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-denym-regular-fit-cl1049708-33498,1699,Голубой
COLIN'S,shorts,Женские Шорты Желтый  Regular Fit Cl1054035,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-zheltj-regular-fit-cl1054035-34191,999,Желтый
COLIN'S,shorts,Женские Шорты Зеленый Cl1058436,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-zelenj-cl1058436-35991,1299,Зеленый
COLIN'S,shorts,Женские Шорты Коричневый Cl1058779,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-korychnevj-cl1058779-36306,1499,Коричневый
COLIN'S,shorts,Женские Шорты Красный  Regular Fit Cl1054235,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-krasnj-regular-fit-cl1054235-33646,1299,Красный
COLIN'S,shorts,Женские Шорты Розовый Cl1059429,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-rozovj-cl1059429-36527,1299,Розовый
COLIN'S,shorts,Женские Шорты Серый  Regular Fit Cl1058462,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-serj-regular-fit-cl1058462-35508,1299,Серый
COLIN'S,shorts,Женские Шорты Синий  Regular Fit Cl1043708,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-synyj-regular-fit-cl1043708-28998,1499,Синий
COLIN'S,shorts,Женские Шорты Синий  Regular Fit Cl1054180,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-synyj-regular-fit-cl1054180-34022,999,Синий
COLIN'S,shorts,Женские Шорты Синий Cl1058777,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-synyj-cl1058777-36483,1499,Синий
COLIN'S,shorts,Женские Шорты Синий Cl1058788,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-synyj-cl1058788-36173,1499,Синий
COLIN'S,shorts,Женские Шорты Хаки  Regular Fit Cl1048944,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-xaky-regular-fit-cl1048944-33430,999,Хаки
COLIN'S,shorts,Женские Шорты Хаки  Regular Fit Cl1054036,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-xaky-regular-fit-cl1054036-33879,999,Хаки
COLIN'S,shorts,Женские Шорты Хаки Cl1059070,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-xaky-cl1059070-35961,1299,Хаки
COLIN'S,shorts,Женские Шорты Черный  Regular Fit Cl1052056,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-chernj-regular-fit-cl1052056-33862,999,Черный
COLIN'S,shorts,Женские Шорты Черный  Regular Fit Cl1054037,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-chernj-regular-fit-cl1054037-34049,999,Черный
COLIN'S,shorts,Женские Шорты Черный Cl1058783,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-chernj-cl1058783-35856,1499,Черный
COLIN'S,shorts,Женские Шорты Черный Cl1059078,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-chernj-cl1059078-35861,1299,Черный
COLIN'S,shorts,Женские Шорты   Regular Fit Cl1058192,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-regular-fit-cl1058192-35313,1299,Коричневый
COLIN'S,shorts,Женские Шорты Голубой  Regular Fit Cl1049234,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-holuboj-regular-fit-cl1049234-33851,1499,Голубой
COLIN'S,shorts,Женские Шорты Голубой Cl1059069,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-holuboj-cl1059069-35965,1299,Голубой
COLIN'S,shorts,Женские Шорты Пурпурный  Regular Fit Cl1054237,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-purpurnj-regular-fit-cl1054237-33707,1499,Пурпурный
COLIN'S,shorts,Женские Шорты Розовый Cl1058781,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-rozovj-cl1058781-36080,1499,Розовый
COLIN'S,shorts,Женские Шорты Синий  Regular Fit Cl1049231,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-synyj-regular-fit-cl1049231-33834,1299,Синий
COLIN'S,shorts,Женские Шорты Черный  Regular Fit Cl1049213,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-chernj-regular-fit-cl1049213-31736,699,Черный
COLIN'S,shorts,Женские Шорты Желтый  Regular Fit Cl1049232,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-zheltj-regular-fit-cl1049232-33835,1299,Желтый
COLIN'S,shorts,Женские Шорты Хаки  Regular Fit Cl1054039,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-xaky-regular-fit-cl1054039-34280,999,Хаки
COLIN'S,shorts,Женские Шорты Черный  Regular Fit Cl1057420,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-chernj-regular-fit-cl1057420-35256,1499,Черный
COLIN'S,shorts,Женские Шорты Синий  Regular Fit Cl1048950,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-synyj-regular-fit-cl1048950-33455,1499,Синий
COLIN'S,shorts,Женские Шорты Синий  Slim Fit Cl1048948,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-synyj-slim-fit-cl1048948-31663,1299,Синий
COLIN'S,shorts,Женские Шорты Бежевый Cl1058782,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-bezhevj-cl1058782-35815,1499,Бежевый
COLIN'S,shorts,Женские Шорты Белый  Slim Fit Cl1054231,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-belj-slim-fit-cl1054231-33715,1499,Белый
COLIN'S,shorts,Женские Шорты Голубой Cl1059486,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-holuboj-cl1059486-36232,1299,Голубой
COLIN'S,shorts,Женские Шорты Зеленый  Regular Fit Cl1043673,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-zelenj-regular-fit-cl1043673-29200,699,Зеленый
COLIN'S,shorts,Женские Шорты Черный  Comfort Fit Cl1043755,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-chernj-comfort-fit-cl1043755-28940,699,Черный
COLIN'S,shorts,Женские Шорты Белый  Regular Fit Cl1043388,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-belj-regular-fit-cl1043388-29025,699,Белый
COLIN'S,shorts,Женские Шорты Красный  Regular Fit Cl1043166,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-krasnj-regular-fit-cl1043166-29011,699,Красный
COLIN'S,shorts,Женские Шорты Белый  Regular Fit Cl1043294,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-belj-regular-fit-cl1043294-28887,699,Белый
COLIN'S,shorts,Женские Шорты Синий Низкая Талия Slim Fit Cl1034395,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-synyj-nyzkaya-talyya-slim-fit-cl1034395-25641,699,Синий
COLIN'S,shorts,Женские Шорты Бежевый  Regular Fit Cl1055020,https://img-colinsrus.mncdn.com/mnresize/800/-/Assets/Russia/Originals/144579_0.jpeg?v=1680169866,https://www.colins.ru/p/zhenskye-short-bezhevj-regular-fit-cl1055020-34824,1299,Бежевый
